"","id","bin","taxon","NA","NA.1","ns","ofdeg","r","q","rms","gc","length"
"172","contig15471",21,"Bacillus halodurans C-125","Forward",2041,0,-0.0674684393713977,-0.999982851193577,144.792198201543,0.161212369114076,0.449289563939245,2041
"173","contig15478",21,"Bacillus halodurans C-125","Forward",2383,0,-0.0709314746475426,-0.999896826106342,174.022385433685,0.556436101025649,0.420058749475451,2383
"174","contig15480",22,"Desulfitobacterium hafniense Y51","Reverse",2097,0,-0.0677043107993761,-0.99993988606416,150.564790115303,0.311331182601876,0.443967572722938,2097
"175","contig15493",22,"Desulfitobacterium hafniense Y51","Forward",2132,0,-0.0703929043766837,-0.999954332643915,157.688353780079,0.286885144625875,0.444652908067542,2132
"176","contig15494",41,"Fake Bacteria","Forward",2668,0,-0.0757379238708552,-0.999976512673371,209.152376853196,0.27701519831008,0.657421289355322,2668
"177","contig15496",21,"Bacillus halodurans C-125","Forward",2252,0,-0.0699739334618368,-0.999872273246054,163.86915441636,0.503801928646151,0.447158081705151,2252
"178","contig1551",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2172,0,-0.0752513927059413,-0.999949561322171,167.701178884996,0.328356990575676,0.59622467771639,2172
"179","contig15565",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2818,0,-0.0896266128193522,-0.99995868845447,259.44523813365,0.459203531643292,0.677430801987225,2818
"180","contig1574",21,"Bacillus halodurans C-125","Reverse",2865,0,-0.0694107470878109,-0.999844213034975,206.400154122047,0.702122167984973,0.430017452006981,2865
"181","contig15772",51,"Mycoplasma arthritidis 158L3-1","Forward",2455,0,-0.0843133844171215,-0.999891095047949,215.192472595349,0.611015681891281,0.326680244399185,2455
"182","contig15781",41,"Fake Bacteria","Reverse",2989,0,-0.0769744766501659,-0.999951422811872,238.083413805655,0.453727326108766,0.667112746738039,2989
"183","contig15805",11,"Streptococcus gallolyticus UCN34","Reverse",2957,0,-0.0772985874375299,-0.999985198150116,231.52521317974,0.248713448357201,0.385864051403449,2957
"184","contig15826",11,"Streptococcus gallolyticus UCN34","Forward",2493,0,-0.0760399830323632,-0.999941068463669,194.221663080675,0.47161693284026,0.383473726434015,2493
"185","contig15875",41,"Fake Bacteria","Forward",2931,0,-0.0771122493829221,-0.999972578030692,229.91500749995,0.383392748108201,0.660525417946093,2931
"186","contig16034",22,"Pelotomaculum thermopropionicum SI","Forward",2663,0,-0.0673676624452863,-0.999916129309827,188.664280773728,0.464766771150545,0.451370634622606,2663
"187","contig16037",33,"Prochlorococcus marinus MIT9303","Forward",2501,0,-0.0697091335518531,-0.999905076886649,181.370959019801,0.55022617953604,0.527788884446222,2501
"188","contig16043",51,"Mycoplasma arthritidis 158L3-1","Reverse",2640,0,-0.0867985884351775,-0.99993582984896,236.505981613073,0.519217134428027,0.319318181818182,2640
"189","contig16067",22,"Desulfitobacterium hafniense Y51","Forward",2462,0,-0.0696171453395883,-0.999912323333326,177.809409125278,0.453988740338756,0.433793663688058,2462
"190","contig16070",33,"Prochlorococcus marinus MIT9303","Forward",2117,0,-0.0699213629767651,-0.99998491090934,155.890377261562,0.162617888004041,0.564478034955125,2117
"191","contig16124",11,"Streptococcus gallolyticus UCN34","Reverse",2745,0,-0.07388122742749,-0.999901882689188,213.542582581206,0.568232758862214,0.392349726775956,2745
"192","contig16221",31,"Pelotomaculum thermopropionicum SI","Forward",2968,0,-0.0729615459837447,-0.999770379518354,222.833191075381,0.928355753490437,0.561657681940701,2968
"193","contig16242",11,"Streptococcus gallolyticus UCN34","Reverse",2094,0,-0.0740529814943989,-0.999833727023039,161.039842914238,0.565606640680307,0.387297039159503,2094
"194","contig1627",21,"Bacillus halodurans C-125","Forward",2175,0,-0.0698146121395341,-0.999994810139751,158.439253157106,0.0978430938638211,0.43816091954023,2175
"195","contig16293",11,"Streptococcus gallolyticus UCN34","Reverse",2804,0,-0.0760088806613367,-0.999951430457607,224.293699846584,0.420120772857592,0.373751783166904,2804
"196","contig16378",22,"Pelotomaculum thermopropionicum SI","Forward",2331,0,-0.0684406648618975,-0.999970931273341,165.992254156574,0.278603945761415,0.454740454740455,2331
"197","contig16426",31,"Pelotomaculum thermopropionicum SI","Reverse",2812,0,-0.0722732890644578,-0.999968366464384,210.761581947939,0.323328811070515,0.559388335704125,2812
"198","contig16429",22,"Desulfitobacterium hafniense Y51","Forward",2698,0,-0.067792642152638,-0.999987077265293,190.145811867448,0.185988234512893,0.47479614529281,2698
"199","contig16492",51,"Mycoplasma arthritidis 158L3-1","Reverse",2866,0,-0.0908253987355419,-0.99969285170214,272.750116569386,1.47858089660025,0.300418702023726,2866
"200","contig16593",11,"Streptococcus gallolyticus UCN34","Forward",2483,0,-0.0769074782557393,-0.999893255067863,197.47334002453,0.639419487108119,0.368908578332662,2483
"201","contig16650",21,"Bacillus halodurans C-125","Forward",2248,0,-0.06824059111878,-0.999913374409725,161.037020720761,0.462728776185605,0.440391459074733,2248
"202","contig16769",33,"Prochlorococcus marinus MIT9303","Reverse",2086,0,-0.07083119915804,-0.999979792095366,152.78621531873,0.215224115391342,0.531639501438159,2086
"203","contig1677",33,"Prochlorococcus marinus MIT9303","Forward",2271,0,-0.0693177131475357,-0.999975822144449,163.727386231092,0.250715681097998,0.533685601056803,2271
"204","contig1679",11,"Streptococcus gallolyticus UCN34","Forward",2749,0,-0.0775782821773155,-0.999981916892018,218.871644962402,0.256602140027553,0.380138232084394,2749
"205","contig16803",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2800,0,-0.0710252520791504,-0.999897024886145,206.505104057231,0.570841438894058,0.561071428571429,2800
"206","contig16813",11,"Streptococcus gallolyticus UCN34","Forward",2813,0,-0.0763640143790272,-0.999970120335145,223.261875724141,0.332149959954625,0.388197653750444,2813
"207","contig16867",33,"Prochlorococcus marinus MIT9303","Reverse",2707,0,-0.0690953383717816,-0.999958220127279,194.939014515159,0.341936009575495,0.530107129663835,2707
"208","contig16877",33,"Prochlorococcus marinus MIT9303","Reverse",2258,0,-0.071667464208202,-0.999961047179915,170.440937009185,0.3273135866447,0.574844995571302,2258
"209","contig16934",31,"Pelotomaculum thermopropionicum SI","Forward",2386,0,-0.071217415118199,-0.999901436650772,178.798848484765,0.546679157443431,0.546521374685666,2386
"210","contig16953",41,"Fake Bacteria","Reverse",2130,0,-0.0743826007378797,-0.999978411596693,163.744834735026,0.208215592602409,0.649295774647887,2130
"211","contig17015",11,"Streptococcus gallolyticus UCN34","Forward",2582,0,-0.0768950861844026,-0.99992751548264,203.595468892392,0.478156576947635,0.381487219209915,2582
"212","contig17043",32,"Granulibacter bethesdensis CGDNIH1","Forward",2454,0,-0.0711419270877695,-0.999722776302113,182.508514323166,0.822314774198728,0.579054604726976,2454
"213","contig17051",22,"Desulfitobacterium hafniense Y51","Reverse",2268,0,-0.0695798561402873,-0.999937460884486,165.483012341974,0.404444142206893,0.459435626102293,2268
"214","contig17087",61,"Thiobacillus denitrificans ATCC 25259","Forward",2782,0,-0.0896813698134994,-0.999427424848666,249.706216442543,1.68938839360224,0.677210639827462,2782
"215","contig17187",41,"Fake Bacteria","Forward",2547,0,-0.0769660377472881,-0.999965750795222,201.270696745845,0.324468838434983,0.667451904201021,2547
"216","contig17198",31,"Pelotomaculum thermopropionicum SI","Reverse",2535,0,-0.0706556349639967,-0.999966579981572,189.944380590921,0.292876172887802,0.538067061143984,2535
"217","contig17319",21,"Bacillus halodurans C-125","Forward",2106,0,-0.0688810720291873,-0.99986752846187,152.388531416164,0.541062715372519,0.445868945868946,2106
"218","contig17331",21,"Bacillus halodurans C-125","Forward",2803,0,-0.0705508554329261,-0.999947801248141,204.127375898897,0.40415754432867,0.424545130217624,2803
"219","contig17342",21,"Bacillus halodurans C-125","Reverse",2691,0,-0.0693756561671281,-0.999974861023336,192.801153310611,0.303204762905698,0.441099962839093,2691
"220","contig17392",21,"Bacillus halodurans C-125","Forward",2929,0,-0.0690413684876704,-0.999983742613627,208.808011860914,0.230702692940133,0.467736428815295,2929
"221","contig17401",22,"Desulfitobacterium hafniense Y51","Reverse",2565,0,-0.067160701172705,-0.999974432678159,180.060125347791,0.246376103347376,0.474853801169591,2565
"222","contig17452",31,"Pelotomaculum thermopropionicum SI","Forward",2535,0,-0.0725975657065233,-0.999917469400867,189.465762225731,0.472911036613533,0.548323471400395,2535
"223","contig1746",33,"Prochlorococcus marinus MIT9303","Forward",2188,0,-0.071336232698049,-0.999981246366042,160.628548352245,0.219050148881011,0.549360146252285,2188
"224","contig17470",31,"Pelotomaculum thermopropionicum SI","Forward",2363,0,-0.0717508730344255,-0.999969754593149,176.180460680064,0.302179194599682,0.564959796868388,2363
"225","contig17515",22,"Desulfitobacterium hafniense Y51","Forward",2415,0,-0.0685056791515005,-0.999925233752091,173.969400122258,0.40463729520325,0.462525879917184,2415
"226","contig17601",32,"Granulibacter bethesdensis CGDNIH1","Forward",2302,0,-0.0714857476463655,-0.999947061579673,170.825887974893,0.338687776071733,0.589487402258905,2302
"227","contig17621",21,"Bacillus halodurans C-125","Forward",2415,0,-0.0679916731303516,-0.999978095995974,169.969249119847,0.217363592817153,0.446376811594203,2415
"228","contig17636",21,"Bacillus halodurans C-125","Reverse",2521,0,-0.0694700614537214,-0.999978211678827,181.001382491258,0.264796264741475,0.441491471638239,2521
"229","contig17659",22,"Desulfitobacterium hafniense Y51","Forward",2944,0,-0.0672912538054107,-0.999931881949423,205.804198771082,0.462470701025048,0.478600543478261,2944
"230","contig17728",22,"Desulfitobacterium hafniense Y51","Forward",2991,0,-0.0691148901822204,-0.999955776563063,213.8443286174,0.445326060653804,0.464058843196255,2991
"231","contig17735",32,"Granulibacter bethesdensis CGDNIH1","Forward",2202,0,-0.0769102399414404,-0.999924538783631,176.943089118782,0.416160827489137,0.608537693006358,2202
"232","contig17784",21,"Bacillus halodurans C-125","Forward",2829,0,-0.0702736672364122,-0.999931882864336,206.386248335925,0.46427406457553,0.436903499469777,2829
"233","contig17853",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2972,0,-0.0902467036058883,-0.999731198617255,275.906560209832,1.24408305844572,0.682705248990579,2972
"234","contig17892",11,"Streptococcus gallolyticus UCN34","Forward",2115,0,-0.075238668554076,-0.999946939101954,168.494320474983,0.327869578721225,0.391962174940898,2115
"235","contig18066",41,"Fake Bacteria","Reverse",2586,0,-0.0758851391686955,-0.999957699810734,202.483456499687,0.413577486325425,0.659706109822119,2586
"236","contig1813",51,"Mycoplasma arthritidis 158L3-1","Forward",2753,0,-0.0849847133764007,-0.999857303645657,240.791888742214,0.790640029538936,0.321830730112604,2753
"237","contig18173",11,"Streptococcus gallolyticus UCN34","Forward",2256,0,-0.0772426113321507,-0.999975493471032,180.433022768402,0.279531318041443,0.377659574468085,2256
"238","contig18176",11,"Streptococcus gallolyticus UCN34","Forward",2976,0,-0.0765406034505133,-0.999919826238458,233.151982709417,0.660928973584229,0.39247311827957,2976
"239","contig18264",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2140,0,-0.0763877244799833,-0.999795923396026,167.729099850591,0.660610434282109,0.620093457943925,2140
"240","contig18299",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2180,0,-0.0767740677471768,-0.999976181003267,173.755656458108,0.231039124149032,0.614678899082569,2180
"241","contig18406",11,"Streptococcus gallolyticus UCN34","Reverse",2881,0,-0.0790163891661023,-0.999736255276907,234.031082805277,1.19779398264434,0.375564040263797,2881
"242","contig18408",41,"Fake Bacteria","Reverse",2124,0,-0.0755663217810079,-0.999944088009207,166.283570675027,0.339456372790469,0.655838041431262,2124
"243","contig18411",11,"Streptococcus gallolyticus UCN34","Reverse",2068,0,-0.0747105156289402,-0.999953823224191,160.571434887054,0.340250542089257,0.392649903288201,2068
"244","contig18493",21,"Bacillus halodurans C-125","Reverse",2604,0,-0.0706249635235008,-0.999890809255543,191.4519674154,0.543576708631448,0.42741935483871,2604
"245","contig18556",31,"Pelotomaculum thermopropionicum SI","Forward",2222,0,-0.0751360791513027,-0.999945864877422,174.365337595821,0.34747435735129,0.58955895589559,2222
"246","contig18582",22,"Desulfitobacterium hafniense Y51","Reverse",2329,0,-0.0684676700668886,-0.999626004158779,168.858881941653,0.872854177980506,0.462430227565479,2329
"247","contig18589",41,"Fake Bacteria","Reverse",2489,0,-0.0767579658538397,-0.999904192482636,196.041327083918,0.529174367261531,0.660907995178787,2489
"248","contig18593",22,"Desulfitobacterium hafniense Y51","Forward",2597,0,-0.0676889803792151,-0.999947511494497,185.054411429226,0.360203842555232,0.464381979206777,2597
"249","contig18640",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2032,0,-0.075125134872157,-0.999993501259981,159.040748598051,0.11007818804949,0.606299212598425,2032
"250","contig18694",11,"Streptococcus gallolyticus UCN34","Forward",2357,0,-0.077434221481712,-0.999966920395612,191.685942171352,0.296885529451543,0.374204497242257,2357
"251","contig1874",22,"Desulfitobacterium hafniense Y51","Forward",2360,0,-0.0685489303303514,-0.999989949829914,167.308711028963,0.145059994975359,0.480084745762712,2360
"252","contig18745",41,"Fake Bacteria","Forward",2237,0,-0.0745968126678327,-0.999955991377479,173.699147845913,0.313092706605651,0.656236030397854,2237
"253","contig18757",32,"Granulibacter bethesdensis CGDNIH1","Forward",2004,0,-0.0758630930400646,-0.999943533863538,160.578821484396,0.323124813143841,0.619760479041916,2004
"254","contig18761",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2697,0,-0.090087115547579,-0.999796981195575,248.598988261502,0.979238408694688,0.67741935483871,2697
"255","contig18916",51,"Mycoplasma arthritidis 158L3-1","Reverse",2006,0,-0.0854699239189469,-0.999897586216252,180.347611542837,0.490901843616721,0.322532402791625,2006
"256","contig19008",31,"Pelotomaculum thermopropionicum SI","Forward",2912,0,-0.0724556042546825,-0.99994921595074,221.954609501585,0.425314213149739,0.562156593406593,2912
"257","contig19042",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2391,0,-0.0741544684147166,-0.99993202608228,182.139523805531,0.473503472806805,0.596821413634463,2391
"258","contig19065",51,"Mycoplasma arthritidis 158L3-1","Reverse",2269,0,-0.0926175895403525,-0.999768411201173,217.176183243486,0.905104122862114,0.297487880123402,2269
"259","contig19111",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2110,0,-0.07024257335555,-0.999942917551309,153.995104749954,0.31673623756123,0.5739336492891,2110
"260","contig19168",51,"Mycoplasma arthritidis 158L3-1","Forward",2622,0,-0.0881122166321559,-0.999572118136512,238.902695416966,1.35219355519027,0.315026697177727,2622
"261","contig19174",21,"Bacillus halodurans C-125","Forward",2125,0,-0.0680788310481606,-0.999995573467228,151.904776763426,0.0860893394271994,0.455058823529412,2125
"262","contig1918",21,"Bacillus halodurans C-125","Forward",2047,0,-0.0679751754167297,-0.999969877439535,148.080629089045,0.215984985158376,0.446507083536883,2047
"263","contig19188",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2785,0,-0.0876246724246784,-0.999976911373087,248.160993482062,0.331667728826243,0.668222621184919,2785
"264","contig19189",21,"Bacillus halodurans C-125","Forward",2229,0,-0.068481494927015,-0.999975060384988,158.368548489645,0.215712883798417,0.450874831763122,2229
"265","contig19241",33,"Prochlorococcus marinus MIT9303","Forward",2139,0,-0.0714535431729113,-0.999835230556807,157.524483199157,0.555232075224509,0.561944834034596,2139
"266","contig19327",31,"Pelotomaculum thermopropionicum SI","Forward",2255,0,-0.0709877999418089,-0.999953856753375,168.79792172639,0.307570321083754,0.529046563192905,2255
"267","contig19355",21,"Bacillus halodurans C-125","Forward",2364,0,-0.0706179593031435,-0.999922847603175,174.068284554667,0.414757667437176,0.436125211505922,2364
"268","contig19452",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2128,0,-0.0852889292222276,-0.999881198648653,185.901217467062,0.641138882471182,0.654135338345865,2128
"269","contig19477",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2129,0,-0.0765083984367663,-0.999907735422594,167.167898342675,0.442773132930551,0.62094880225458,2129
"270","contig19515",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2236,0,-0.0719576785236193,-0.999954132959209,168.903443661552,0.353101618779491,0.595706618962433,2236
"271","contig19567",21,"Bacillus halodurans C-125","Forward",2952,0,-0.0696579746556811,-0.999870838750658,213.263756955687,0.661091291780931,0.455962059620596,2952
"272","contig1959",61,"Thiobacillus denitrificans ATCC 25259","Forward",2931,0,-0.0891341694825812,-0.9998436496283,268.241232324325,1.0582953365684,0.67280791538724,2931
"273","contig19613",11,"Streptococcus gallolyticus UCN34","Reverse",2874,0,-0.0792467897417594,-0.999974967281341,232.015345243615,0.322303376235484,0.367432150313152,2874
"274","contig19621",41,"Fake Bacteria","Forward",2391,0,-0.0758341314955725,-0.999916769658444,188.147631743516,0.535827769535458,0.660811375993308,2391
"275","contig19637",51,"Mycoplasma arthritidis 158L3-1","Forward",2595,0,-0.08497540099265,-0.99964094711154,222.311568870976,1.18214790153931,0.324084778420039,2595
"276","contig19639",22,"Desulfitobacterium hafniense Y51","Reverse",2660,0,-0.0701523130149303,-0.999951748928508,192.00184404806,0.36663829347244,0.450375939849624,2660
"277","contig19643",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2412,0,-0.0711675465144676,-0.999978556994674,178.847866609458,0.224843263734812,0.575456053067993,2412
"278","contig19649",21,"Bacillus halodurans C-125","Reverse",2570,0,-0.0693399713821709,-0.999953669291098,183.37232406148,0.343092590372556,0.463424124513619,2570
"279","contig19677",51,"Mycoplasma arthritidis 158L3-1","Reverse",2542,0,-0.0903095625887267,-0.999810195002533,238.455962941184,0.894734920771698,0.306451612903226,2542
"280","contig19697",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2356,0,-0.0916463942770859,-0.999756009598499,222.643522840392,1.09305610207122,0.68251273344652,2356
"281","contig19704",11,"Streptococcus gallolyticus UCN34","Reverse",2162,0,-0.0773645651787119,-0.999940781856884,171.68924507575,0.364097939095716,0.370490286771508,2162
"282","contig19723",51,"Mycoplasma arthritidis 158L3-1","Forward",2776,0,-0.0871971254300977,-0.999920256587864,246.222541770311,0.700458248274022,0.319164265129683,2776
"283","contig19801",41,"Fake Bacteria","Forward",2485,0,-0.0771948898620663,-0.99996627143665,197.261323135273,0.315115597387956,0.66317907444668,2485
"284","contig19860",41,"Fake Bacteria","Reverse",2075,0,-0.0755252804661466,-0.999993595679649,163.865235494062,0.112174496385025,0.661686746987952,2075
"285","contig19893",31,"Pelotomaculum thermopropionicum SI","Forward",2240,0,-0.0733966525911634,-0.999927543060653,172.667347477754,0.395852014610627,0.573660714285714,2240
"286","contig19915",32,"Granulibacter bethesdensis CGDNIH1","Forward",2756,0,-0.0760362940542455,-0.99974890376817,213.479312661429,1.07619071172751,0.605587808417997,2756
"287","contig19986",11,"Streptococcus gallolyticus UCN34","Reverse",2371,0,-0.0744355481816504,-0.999966387519136,184.135584184013,0.331424507134369,0.398987768873893,2371
"288","contig2001",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2246,0,-0.0704903113059369,-0.999850480802422,162.635473478125,0.627367288101348,0.574354407836153,2246
"289","contig20038",51,"Mycoplasma arthritidis 158L3-1","Reverse",2155,0,-0.0864283644326508,-0.999963408026291,191.218961835763,0.318679018346094,0.322041763341067,2155
"290","contig20047",31,"Pelotomaculum thermopropionicum SI","Reverse",2969,0,-0.0734797662347169,-0.999961603686049,226.003999056438,0.38249563429354,0.559110811721118,2969
"291","contig20086",11,"Streptococcus gallolyticus UCN34","Forward",2398,0,-0.075719734878857,-0.999907296858225,190.868234242593,0.566590373500918,0.378648874061718,2398
"292","contig20152",33,"Prochlorococcus marinus MIT9303","Reverse",2634,0,-0.0715193557277426,-0.999947826030721,196.217941241574,0.384872227996346,0.558086560364465,2634
"293","contig20168",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2996,0,-0.0898976942695042,-0.999908922317633,272.43319018256,0.832940150703355,0.673230974632844,2996
"294","contig20230",21,"Bacillus halodurans C-125","Forward",2182,0,-0.0687701699012394,-0.999969828072462,156.139295061921,0.233152295313288,0.45692025664528,2182
"295","contig20236",33,"Prochlorococcus marinus MIT9303","Reverse",2833,0,-0.0690554570379425,-0.999978101684245,202.861580669121,0.258961356771178,0.54465231203671,2833
"296","contig20274",21,"Bacillus halodurans C-125","Reverse",2824,0,-0.0690598822005684,-0.999992849243098,202.184451042869,0.147503702755282,0.456444759206799,2824
"297","contig20285",33,"Prochlorococcus marinus MIT9303","Reverse",2586,0,-0.0703029197226512,-0.99997514101908,188.281872686004,0.293723260375923,0.549883990719258,2586
"298","contig2032",32,"Granulibacter bethesdensis CGDNIH1","Forward",2074,0,-0.0747999754844608,-0.99968581049328,161.316851121149,0.777926445188178,0.598842815814851,2074
"299","contig20323",33,"Prochlorococcus marinus MIT9303","Reverse",2989,0,-0.0689678667319271,-0.999847380671585,217.217110650462,0.720638498330596,0.553362328537973,2989
"300","contig20332",21,"Bacillus halodurans C-125","Reverse",2761,0,-0.0710555533058099,-0.999969147296231,201.979734502454,0.352986764444837,0.42810575878305,2761
"301","contig20343",51,"Mycoplasma arthritidis 158L3-1","Reverse",2390,0,-0.0893102492395498,-0.999799634341651,217.012670331936,0.854714576476545,0.320502092050209,2390
"302","contig20373",41,"Fake Bacteria","Reverse",2454,0,-0.075333417092247,-0.99997878708592,190.100629398199,0.24082508543324,0.653219233903831,2454
"303","contig20415",51,"Mycoplasma arthritidis 158L3-1","Forward",2060,0,-0.087528030236882,-0.999315260008084,187.766750790889,1.33519697221609,0.321844660194175,2060
"304","contig20418",31,"Pelotomaculum thermopropionicum SI","Forward",2745,0,-0.0720779461082981,-0.999942858578712,205.329711987379,0.423042423205361,0.542805100182149,2745
"305","contig20438",41,"Fake Bacteria","Forward",2999,0,-0.0764467723883983,-0.999982693764534,234.475643036506,0.269856164599888,0.664221407135712,2999
"306","contig20470",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2272,0,-0.072233515579597,-0.999989576648345,170.360063525297,0.14987408121346,0.574383802816901,2272
"307","contig20471",11,"Streptococcus gallolyticus UCN34","Forward",2238,0,-0.0791155664757665,-0.999598582827431,185.305312720885,1.14997146639699,0.357015192135836,2238
"308","contig20498",31,"Pelotomaculum thermopropionicum SI","Reverse",2439,0,-0.0731374874609797,-0.999786493951247,184.652707598384,0.737648562154081,0.559655596555966,2439
"309","contig20546",61,"Thiobacillus denitrificans ATCC 25259","Forward",2678,0,-0.0841897768155295,-0.999787628472835,230.394312907676,0.929537808824836,0.651979088872293,2678
"310","contig20550",32,"Granulibacter bethesdensis CGDNIH1","Forward",2106,0,-0.0745806407788279,-0.999967164057564,162.246765995411,0.291645189432809,0.605413105413105,2106
"311","contig20560",33,"Prochlorococcus marinus MIT9303","Forward",2257,0,-0.069948320218513,-0.999978289097251,163.412901079124,0.20804567960206,0.538325210456358,2257
"312","contig20665",22,"Desulfitobacterium hafniense Y51","Forward",2524,0,-0.0678971500347253,-0.999985910863954,179.459662054785,0.181936750828952,0.456022187004754,2524
"313","contig20678",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2035,0,-0.0758250972779706,-0.999966845273058,160.649697548889,0.251307812912413,0.604422604422604,2035
"314","contig20690",22,"Desulfitobacterium hafniense Y51","Forward",2266,0,-0.0683167029497758,-0.999978900722926,160.943020661546,0.230416220984157,0.475728155339806,2266
"315","contig20724",22,"Desulfitobacterium hafniense Y51","Forward",2176,0,-0.0668980074816947,-0.999988343882138,153.348018437513,0.161041589545844,0.479779411764706,2176
"316","contig20736",33,"Prochlorococcus marinus MIT9303","Forward",2013,0,-0.0721745707450486,-0.999809078680405,154.416423372285,0.650666337128375,0.554396423248882,2013
"317","contig2074",11,"Streptococcus gallolyticus UCN34","Forward",2443,0,-0.07845349209259,-0.999934801789593,196.981697090591,0.501542348623852,0.377814162914449,2443
"318","contig20741",22,"Pelotomaculum thermopropionicum SI","Reverse",2855,0,-0.0696637713274444,-0.999926572478954,204.807284008293,0.482071525467689,0.450437828371278,2855
"319","contig20787",21,"Bacillus halodurans C-125","Reverse",2802,0,-0.0699493042736734,-0.999991933779973,202.802450302095,0.15745496766337,0.455745895788722,2802
"320","contig20801",21,"Bacillus halodurans C-125","Forward",2896,0,-0.0694881969273878,-0.999995475218146,207.616913858761,0.138706701356746,0.463397790055249,2896
"321","contig20820",21,"Bacillus halodurans C-125","Forward",2233,0,-0.0684513774622347,-0.999878522605451,162.255206920879,0.546002459718357,0.440662785490372,2233
"322","contig20830",21,"Bacillus halodurans C-125","Forward",2214,0,-0.0688421195724851,-0.99998263331973,160.128570365464,0.179649899144524,0.434959349593496,2214
"323","contig2085",11,"Streptococcus gallolyticus UCN34","Forward",2372,0,-0.0763170110365988,-0.999895085034681,184.540359251704,0.524517691477951,0.380691399662732,2372
"324","contig20852",32,"Granulibacter bethesdensis CGDNIH1","Forward",2428,0,-0.073337393399431,-0.999989845927419,184.917720931758,0.183878357361021,0.598846787479407,2428
"325","contig20887",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2981,0,-0.0904618045705256,-0.999882829320655,273.653964732865,0.945635575030631,0.67930224756793,2981
"326","contig20915",31,"Pelotomaculum thermopropionicum SI","Forward",2296,0,-0.068896728101905,-0.999989938096575,164.714608865817,0.162592135072505,0.538763066202091,2296
"327","contig20979",32,"Granulibacter bethesdensis CGDNIH1","Forward",2406,0,-0.0717177041103123,-0.999871537371469,178.655965428414,0.633779749472938,0.582294264339152,2406
"328","contig20991",51,"Mycoplasma arthritidis 158L3-1","Forward",2765,0,-0.0909193998598003,-0.999909306504063,261.077082579361,0.677195941589558,0.313200723327306,2765
"329","contig21017",61,"Thiobacillus denitrificans ATCC 25259","Forward",2282,0,-0.0867964385406677,-0.999708676692612,204.568605415507,0.956472111849308,0.659509202453988,2282
"330","contig21042",21,"Bacillus halodurans C-125","Reverse",2154,0,-0.0703174922845682,-0.999977819882904,155.947903014377,0.201757132270556,0.437790157845868,2154
"331","contig21059",22,"Desulfitobacterium hafniense Y51","Reverse",2025,0,-0.0672865664697252,-0.99998295921025,145.383999528374,0.159092196983485,0.467654320987654,2025
"332","contig21125",11,"Streptococcus gallolyticus UCN34","Reverse",2727,0,-0.0777025413851533,-0.999940289932079,216.050399246163,0.463099716201368,0.373303997066373,2727
"333","contig21148",21,"Bacillus halodurans C-125","Reverse",2456,0,-0.0692910352585739,-0.999979053598861,175.801224665842,0.252379005960985,0.455618892508143,2456
"334","contig21159",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2852,0,-0.0692875544100113,-0.999971437973461,206.066871899504,0.298727602991656,0.556451612903226,2852
"335","contig21200",33,"Prochlorococcus marinus MIT9303","Forward",2691,0,-0.0701154431617561,-0.999952443387063,195.331621804094,0.421484454604589,0.536603493125232,2691
"336","contig21237",41,"Fake Bacteria","Reverse",2521,0,-0.0758352526318864,-0.99998432372894,194.725183770526,0.245184389827838,0.657278857596192,2521
"337","contig21296",33,"Prochlorococcus marinus MIT9303","Reverse",2499,0,-0.0695957987833146,-0.999987700944128,179.400668572345,0.172586936257157,0.547418967587035,2499
"338","contig21308",11,"Streptococcus gallolyticus UCN34","Reverse",2971,0,-0.0766695136910061,-0.999828712269326,236.889725449524,0.965812301721804,0.368226186469202,2971
"339","contig21309",21,"Bacillus halodurans C-125","Reverse",2040,0,-0.0689125799355159,-0.999989287176795,147.503197519832,0.130145491657454,0.438235294117647,2040
"340","contig21334",41,"Fake Bacteria","Reverse",2741,0,-0.0740503890829408,-0.999977446748162,209.589737176387,0.312237088032821,0.65012769062386,2741
"341","contig21351",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2552,0,-0.0873657905296019,-0.99997337526675,229.856827394062,0.325418876284303,0.668495297805643,2552
